Name;Class;Blood;EpiCA;EpiCP;EpiMCA;ESC;Liver;Muscle;SpCA;SpCP;Scyte;Sptid1;Sptid2;Testis
Bach2;genes;0;0,372459184;0,886118495;0,05402491;0,154715123;0,175948435;0,06749371;0,20369433;0,577592428;0,179697681;0,25688338;0,196434433;0,527462627
Selt;genes;0,13299519;4,607217096;13,59350236;0,332956702;0,475234167;4,530672202;1,214886789;2,020076889;9,904001763;0,632412439;0,5114288;0,659175951;1,138542825
Ptplad1;genes;0;3,202498398;6,894573578;0,289887141;0,158411389;2,596119159;0,471781036;2,085891271;4,306398979;2,236580577;3,083185049;3,078846074;2,296870164
Neurod2;genes;0;0;0;0;0;0;0;0,026773951;0;0;0,012128169;0;0,027157046
Rpl11;genes;0,026599038;12,63162522;18,80222756;1,39627004;1,108879724;1,099677719;0,539949684;4,835823698;18,19009392;0,277644485;0,248408274;0,164793988;0,849147636
A930005H10Rik;genes;0;0,316075261;0,437024749;0;0,017601265;0;0;0,113582883;0,130161674;0,519657929;0,467592045;0,50789507;0,382625048
Zfp28;genes;0;0,108430621;0,445917694;0;0,052803796;0;0,07694283;0,106152228;0,162376688;0,555288971;0,573384746;0,329093594;0,504505124
Zfp664;genes;0,026599038;2,222827735;7,050835334;0,161108082;0,299221513;0,791767958;0,404962263;0,985092671;2,928312257;1,65090496;1,751862823;2,162261914;2,366022642
Cntn3;genes;0;0,054215311;0;0,021481078;0;0;0;0,023589384;0,162702092;0;0;0;0,009332318
Gm16386;genes;0;0,073190669;0,880401601;0;0,052803796;0;0,06749371;0,083270525;0,411961698;0;0,009059596;0,019610485;0,014278447
1700024B18Rik;genes;0;0;0;0;0;0;0;0;0;0;0,014612251;0;0,018664636
Syf2;genes;0;1,301167455;1,905631171;0,214810775;0,246417716;0,175948435;0,134987421;0,353840758;0,976212554;0,123397549;0,131510263;0,098876393;0,270637229
Pcif1;genes;0;1,301167455;2,223236367;0,064443233;0,070405062;0,087974218;0,404962263;0,669702609;1,138589242;0,308493873;0,394530788;0,181273387;0,57860373
H2-Ob;genes;0;0,108430621;0;0;0;0;0;0,011794692;0,032540418;0;0;0;0,009332318
Psmd2;genes;0,026599038;6,23476072;10,54449248;0,547767477;0,667792011;1,319613263;1,214886789;2,583037536;6,407533799;0,323918566;0,350694034;0,379026172;3,126326608
4930404I05Rik;genes;0;0;0,190563117;0;0;0;0;0,05897346;0,032540418;0;0;0;0,018664636
Dnaja3;genes;0;1,626459318;3,071877448;0,107405388;0,352905372;1,979419894;0,877418236;0,697538082;1,919884689;0,446853375;0,396868749;0,230711583;0,550606776
4833427G06Rik;genes;0;0;0;0;0;0;0;0,106152228;0;0,277644485;0,20457152;0,313108577;0,447951275
Macrod1;genes;0;0,216861242;1,715068054;0,010740539;0;0,175948435;0,607443394;0,106152228;0,911131717;0;0,029224503;0;0,083990864
Hira;genes;0;1,138521523;3,049009874;0,118145926;0,382827524;0,263922653;0,472455973;0,507171754;2,050046363;0,894632231;0,774449325;0,576449369;0,746585459
Mir152;genes;0;0;0;0,021481078;0,017601265;0;0;0,011794692;0;0;0;0,016479399;0
Zfp942;genes;0;0,433722485;0,6663357;0;0,088710378;0,140318877;0;0,154746358;0,971982299;0,237077541;0,15225966;0,200224695;0,066352783
Psph;genes;0;3,144488015;1,588025976;0,322216163;0,070405062;0,175948435;0;1,179469195;0,812859653;2,344244939;1,899592684;2,422471621;2,32374724
Fancd2os;genes;0;0;0;0;0,017601265;0;0;0,035384076;0;0,015424694;0,014612251;0,065917595;0,233307956
Rad51ap1;genes;0;0;0,063521039;0,010740539;0,017601265;0;0;0,047178768;0,065080837;0,33934326;0,321469531;0,230711583;0,587936049
Fam149a;genes;0;1,734889939;1,016336625;0,075183771;0;0,967716393;0;0,283072607;1,334157157;0;0;0;0,074658546
Ptpla;genes;0;0,487937795;0,381126234;0,010740539;0,017601265;0,131961326;0,134987421;0,247688531;0,357944603;0,246795098;0,263020526;0,527340761;0,522609821
Dsel;genes;0;2,060181803;3,620699226;0,214810775;0,088006327;0;0;0,660502749;4,913603188;0,293069179;0,175347017;0,082396994;0,485280548
Krt28;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0,009332318
Gm20754;genes;0;0,054215311;0;0;0;0;0;0,006487081;0;0;0;0;0
Sorbs2os;genes;0;0,329629089;0,736844053;0,009451674;0;0;0;0,222094049;0,390485022;0,026067732;0,026302053;0,015490635;0,018571313
Spata45;genes;0;0;0;0;0;0;0;0,05897346;0,032540418;0,015424694;0,029224503;0,032958798;0,093323182
Myh10;genes;0;10,16537074;10,35265894;1,248158011;1,33276782;0,329023573;0,916564588;5,800747446;6,839019748;0,401042035;0,759837074;0,807325746;1,552057845
Myadm;genes;0;1,587966448;2,921967796;0,107512793;0,28179626;0,732825232;1,476762385;1,289867511;2,885358905;0,077586209;0,060640843;0,049438196;0,217816308
F630042J09Rik;genes;0;0,113309999;0,304265777;0;0,135881769;0,037828914;0,06749371;0,124316053;0,150662137;0,118153153;0,131802508;0,088164783;0,149690384
Perm1;genes;0;0;0,249002473;0,021373672;0;0;3,374685524;0,070768152;0,218671612;0,445465152;0,424339781;0,422202197;0,497319239
Trp73;genes;0;0;0,127042078;0;0;0;0;0,035384076;0,032540418;0;0;0,016479399;0,009332318
E130114P18Rik;genes;0;0;0;0,010740539;0;0;0;0,011204957;0;0;0;0;0
C1ra;genes;0;2,146384147;1,714432844;0,274850387;0;4,31557524;0,202481131;0,372358425;3,839769379;0;0,014612251;0;0,102655501
Tceal7;genes;0;0;0;0;0;0;0,06749371;0;0;0;0;0;0
Lbh;genes;0;0,43643325;3,251641989;0,280220657;0,03379443;0,044866851;0,292922703;0,490777132;2,014251903;0;0,016950212;0,016973781;0,085764005
1700092M07Rik;genes;0;0,054215311;0,127042078;0;0,035202531;0;0;0,235893839;0;0,030849387;0,043836754;0,016479399;0,139984774
Pirb;genes;0;0,271076553;0,127042078;0,069920907;0;0,043987109;0;0,109690635;0,736715074;0;0;0;0,009332318
Sytl3;genes;0;0,271076553;0,508168312;0;0,070405062;0;0;0,188715071;0,162702092;0,015424694;0;0;0,009332318
3100003L05Rik;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Snapc4;genes;0;1,192736833;2,985488835;0,075183771;0,176012655;0,043987109;0,06749371;0,554350521;2,082586782;0,292914932;0,277632777;0,230711583;0,401289684
Gtpbp4;genes;0,026599038;1,626459318;1,774142621;0,193329698;0,792056945;0,615819523;0,269974842;0,684092133;1,822263434;0,092548162;0,073061257;0,07564044;0,335963456
Pik3c3;genes;0;0,92166028;2,03267325;0,10804982;0,246417716;0,175948435;0,06749371;0,518966446;1,496859249;1,480770589;0,934453478;0,626217154;1,101213552
Lax1;genes;0,026599038;0,054215311;0,063521039;0,020407024;0,011968861;0;0,047245597;0,023589384;0,065080837;0,015424694;0;0,016479399;0,009332318
B230206H07Rik;genes;0;0;0,348730504;0,009988701;0,017953291;0;0,045895723;0,0651067;0,032540418;0;0;0;0,015958264
Alpk3;genes;0;0;0,127042078;0;0,110007909;0;3,901811403;0,251344885;0,065080837;0;0;0,024554304;0,009332318
4931431C16Rik;genes;0,026599038;0,230957223;0,658077965;0;0;0;0;0,590914066;0,984998467;3,282220559;3,702013897;3,317797357;3,866192798
Lrif1;genes;0;0,162645932;2,858446757;0,053702694;0,105607593;0,131961326;0;0,318456683;2,088444057;0,262219792;0,336081783;0,313108577;0,354628093
A430089I19Rik;genes;0;0;0;0;0;0,043987109;0;0,011794692;0;0;0;0;0,009332318
Diap2;genes;0;2,387100126;3,654365376;0,186885375;0,116872403;0,663765471;0;0,69069716;2,405387733;0,031312128;0,029224503;0,036749059;0,175727552
Rab27a;genes;0;0,213608324;0,301724935;0;0,199774363;0;0,059394465;0,368348229;0,234616417;4,199064349;4,406324415;4,669437645;4,266269281
Serpinb8;genes;0;0,323123251;0,317605195;0,064443233;0;0,043987109;0;0,08728072;0,705150868;0;0;0;0
6430584L05Rik;genes;0;0;0;0;0;0;0;0,011794692;0,032540418;0,013727977;0,013881639;0,047295875;0
Shc2;genes;0;0,510708226;0,670146962;0,064443233;0,048227467;0;0,337468552;0,141890144;0,271061686;0,477394268;0,417618146;0,230052407;0,308059825
Nudt5;genes;0;1,301167455;0,762252469;0,096664849;0,352025309;0,175948435;0,134987421;0,276467579;1,041293391;0,13897649;0,146122514;0,098876393;0,182073529
Ndnf;genes;0;0,054215311;0,127042078;0;0;0;0;0,035384076;0,032540418;0;0;0;0
4930577N17Rik;genes;0;0,269450094;0,505627471;0,010740539;0;0,087974218;0;0,053783795;0,096970447;0;0;0;0,038635797
Eva1c;genes;0;0,487937795;0,508168312;0,010740539;0;0;0;0,175505016;0,260323348;0,015424694;0,014612251;0,016479399;0,31729882
Rbm47;genes;0,027397009;10,89944604;21,5310914;0,606196008;0,529270052;1,660953227;0,223404182;3,408665972;9,46210288;0,361863313;0,432668765;0,379026172;0,644023281
Cacnb4;genes;0,026599038;1,261048125;1,420330433;0,032329022;0,180412971;0,043547238;0,201806194;0,234596423;0,912758738;0,045965587;0,169355994;0,100524333;0,078764766
Mir6338;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Sytl5;genes;0;0,26185995;1,774777831;0,010740539;0,017601265;0;0;0,070768152;0,846701688;0;0,014612251;0,016479399;0,009332318
Gm4532;genes;0;0,054215311;0,127042078;0,010740539;0,052803796;0;0;0,05897346;0,032540418;0;0;0;0,009332318
A730018C14Rik;genes;0;0,108430621;0,056533725;0;0,017601265;0;0;0,011794692;0;0;0;0;0
Aldh1l1;genes;0;0,271076553;0,571689351;0,010740539;0,035202531;5,894272573;0,134987421;0,290031475;0,130161674;0;0,014612251;0;0,569271412
Mir9-3;genes;0;0;0;0;0,367866448;0;0;0;0;0;0;0,016479399;0,009238995
Ssfa2;genes;0;5,204669818;6,606188061;0,461843167;0,158411389;1,495561698;0,202481131;2,524064076;4,817283549;0,061698775;0,116898011;0,097887629;0,628251663
Tgfbr1;genes;0;2,602334909;10,4174504;0,225551314;0,123208858;0,791767958;0,404962263;1,203058578;8,88353424;1,048879167;0,862122834;0,642696552;1,566896231
4930533P14Rik;genes;0;0;0;0,010633133;0;0;0;0,01073317;0;0;0,014612251;0;0
Serinc1;genes;0;4,661974559;9,274071701;0,354437779;0,440031636;2,902709307;1,079899368;1,993302939;9,046236332;0,231370405;0,146122514;0,148314589;0,615933003
Ces2c;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Bpifb1;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Bend4;genes;0;0;0,189292696;0;0;0;0;0,029368783;0,035469056;0;0,037991854;0,016479399;0,214736643
Fbxo30;genes;0,186193265;1,667120801;1,59437808;0,075183771;0,380011321;0,219935544;0,346917672;1,527648501;1,204646291;1,972201328;2,387203514;2,186321836;2,998380525
Clec2h;genes;0;0,162645932;0,190563117;0,003544378;0,017601265;0;0;0,066404116;0,096645043;0;0,013735516;0,015985017;0,018384667
Slc9a1;genes;0;1,084306212;2,643745645;0,08592431;0,105607593;0,70379374;0,404962263;3,925981161;2,896097243;0,16967163;0,029224503;0,164629194;0,438618957
Cst13;genes;0;0;0,063521039;0;0;0;0;0,035384076;0;0;0,058449006;0,016479399;0,149317092
Krtap14;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Supt20;genes;0;0,975875591;2,858446757;0,032221616;0,228816451;0,043987109;0,06749371;0,683620345;2,440531385;1,187392916;1,095918856;0,988763927;3,191652836
Sart1;genes;0;1,712661662;3,997378987;0,476665111;0,294821196;0,175948435;0,269974842;2,505074622;1,848621173;0,154246936;0,058449006;0,115355791;0,532222109
Xrcc5;genes;0;1,626459318;1,715068054;0,107405388;0,545639229;0,131961326;0,134987421;0,625118673;1,236535902;0,061698775;0,087673509;0,098876393;0,149317092
Mir7668;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
8430423G03Rik;genes;0,587838738;0,580645977;0,495464105;0,039202967;0,137817909;0;0,087066887;0,330605215;0,077446196;0,189877979;0,078906158;0,053063664;0,124679772
Krt40;genes;0;0;0;0;0;0;0;0,011794692;0;0,030849387;0,014612251;0,032958798;0
Ptger3;genes;0;0,271076553;0,381126234;0,032221616;0;0;0,06749371;0,070768152;0,097621255;0,030849387;0,014612251;0;0,009332318
Gm14858;genes;0;0;0,127042078;0;0;0;0;0,02335349;0,084930492;0;0,013735516;0;0,036116072
Shroom3;genes;0;2,636490555;6,422612258;0,225551314;0,123208858;0,131961326;0;3,278924361;4,001820662;0,539864277;0,438367543;0,296629178;0,858573277
Mrpl42;genes;0;0,542153106;1,143378703;0,032221616;0,035202531;0,439871088;0,404962263;0,365517503;1,854803852;0,971755699;0,935184091;0,774531743;2,043777693
Cnot6l;genes;0;6,007598569;14,66192623;0,569248555;0,232512717;1,875170446;0,490679275;2,734363434;13,22605308;0,589686038;0,700803578;0,611385695;0,737439787
Phf1;genes;0,026599038;1,808622762;2,477320523;0,118145926;0,123208858;0,087974218;0,269974842;2,500474692;1,073833809;4,349763606;4,1206549;3,674905928;4,003564522
Lgals9;genes;0;0,487937795;0,508168312;0,118145926;0,017601265;3,606942918;0,264575345;0,176920379;0,943672135;0;0;0;0,037329273
Trpv4;genes;0;0,596368417;0,952815586;0,032221616;0;0;0,134987421;0,176920379;0,618267951;0;0;0;0,074658546
Exosc7;genes;0;0,162645932;0,444647273;0;0,123208858;0,131961326;0,06749371;0,212304455;0,195242511;0,046274081;0,029224503;0,082396994;0,046661591
Prr5l;genes;0;0,325291864;0,316969985;0,030932752;0,012320886;0;0,06749371;0,260308851;0,152289158;0,049050526;0,060494721;0;0,044981774
Pla2g7;genes;0,053198076;0,379507174;3,493657148;0,042962155;0,017601265;0,087974218;0;0,458577623;2,245288874;0;0,014612251;0,115355791;0,307966502
Snord34;genes;0,026599038;1,626459318;4,128867538;0,676653943;7,16371504;1,319613263;0,607443394;4,540956399;13,37411199;0,185096324;0,321469531;0,148314589;0,73725314
Olfr1240;genes;0;0;0;0,010740539;0;0;0;0,023589384;0;0;0,006429391;0;0
Wnt9b;genes;0;0,043372248;0,127042078;0;0,017601265;0,043987109;0;0;0;0,015424694;0,014612251;0;0,055993909
Olfr520;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Adamts14;genes;0;0,054215311;0,254084156;0;0;0;0,202481131;0,106506068;0,42302544;0;0;0;0,009332318
Gm7102;genes;0,026599038;0,297099902;0,361434712;0,010740539;0,018129303;0;0;0,208058366;0,109010402;0,66357032;0,502515326;0,75211976;1,116891846
Mir6360;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Cldn16;genes;0;0;0,127042078;0;0;0;0;0,05897346;0;0;0;0;0
Aoc1;genes;0;0,112225693;0,127042078;0;0;0;0;0,129741611;0,097621255;0;0,014612251;0;0,009332318
Fus;genes;0;5,855795699;12,63941635;0,451102628;1,199350228;0,308349632;0,242302421;3,237053204;7,451755828;0,894632231;0,803673828;0,80749054;1,937575912
Blk;genes;0;0;0;0;0,035202531;0;0;0,035384076;0,097621255;0;0;0;0
Dao;genes;0;0,596368417;1,588025976;0,032114211;0;0;0;0,129741611;0,488106277;0;0;0;0
4930558K02Rik;genes;0;0;0;0;0;0;0;0;0,032540418;0,154246936;0,116898011;0,032958798;0,111987819
Krtap24-1;genes;0;0;0;0;0;0;0;0,023589384;0;0;0,014612251;0;0,018664636
Mir6926;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Cabyr;genes;0;0,975875591;0,254084156;0,042962155;0,123208858;0,043987109;0;0,813833744;0,325404185;0,123397549;0,219183771;0,230711583;2,53839056
Rwdd4a;genes;0;0,596368417;1,963435317;0,075183771;0,246417716;0,219935544;0,06749371;0,306661991;1,469850702;0,15455543;0,307149525;0,319535542;0,391957366
A530099J19Rik;genes;0;0,108430621;0,063521039;0,042962155;0;0,014075875;0;0,035384076;0,032540418;0;0;0;0
Tmem198b;genes;0;0,325291864;0,801635513;0,083668797;0;0;0;0,258303754;0,48289981;0,035631042;0,087673509;0,049438196;0,093323182
1700102P08Rik;genes;0;0,108430621;0,063521039;0;0,017601265;0;0,06749371;0,165125687;0;1,635017525;1,461225142;1,466666491;1,866463647
Gorab;genes;0;0,379507174;2,350278445;0,021481078;0,176012655;0;0;0,342046066;1,431778412;1,587046728;1,342719783;1,120599117;1,455841644
Zar1l;genes;0;0;0;0;0;0;0;0;0;0,077123468;0,029224503;0;0,034529577
Car10;genes;0;0;0,11306745;0,005048053;0;0;0,066818773;0,036563545;0,012365359;0,015887434;0,023087357;0,015655429;0,009238995
1700123O20Rik;genes;0;0,834915783;1,394922017;0,074968961;0,205406768;0,328583702;0,134987421;0,30017491;1,076437043;0,796222686;0,894562032;0,815400652;0,909807705
Jazf1;genes;0;0,433722485;0,63521039;0,010740539;0,035202531;0;0;0,106152228;0,390485022;0,061698775;0,146122514;0,13183519;0,51290421
1810011O10Rik;genes;0;0,108430621;1,715068054;0;0,017601265;0,395883979;0,06749371;0,047178768;0,780970043;0;0;0;0,009332318
Eif5a2;genes;0;0,487937795;0,69873143;0,032221616;0,070405062;0,043987109;0;0,153330995;0,618267951;0,617450486;0,686191327;0,872584165;1,278994214
Olfr961;genes;0;0;0;0;0;0;0;0,011794692;0;0;0;0;0
Acads;genes;0;0,487937795;1,651547015;0,032221616;0,105607593;1,05569061;0,674937105;0,247688531;1,041293391;0;0,014612251;0;0,130652455
Cyp4f40;genes;0;0;0;0,021481078;0,01724924;0;0;0,023589384;0;0;0;0;0
Asf1b;genes;0,026599038;0,216861242;0,063521039;0,053702694;0,035202531;0;0;0,129741611;0,325404185;0,122626314;0,189959268;0,016479399;0,410435356
Tcp1;genes;0;5,748449384;8,856738474;1,179848184;2,037698502;2,487471;1,267531883;4,520433635;10,37421081;2,468105229;2,387788004;2,570127034;10,65900059
Phactr1;genes;0;1,223097407;0,713341269;0,204070237;0;0,043987109;0,202481131;0,754978231;0,455565858;0,061698775;0,072915135;0,049438196;0,232934663
Pcdh20;genes;0;0;0;0;0;0;0;0;0;0;0;0;0,018291344
Hmg20a;genes;0,026599038;1,572244008;3,179228004;0,161108082;0,052803796;0,131961326;0,202481131;0,483464423;2,375450548;0,50901489;0,584490057;0,346067374;0,699923868
Alkbh7;genes;0;0,108430621;0,381126234;0,010740539;0,017601265;0,043987109;0,202481131;0,106152228;0,176369068;0,030849387;0,087673509;0,098876393;0,119546997
Vdac2;genes;0;7,319066932;14,67336002;0,762578253;0,492835433;0,923729284;2,699748419;2,783075511;11,42168688;0,663261826;0,993633096;0,75788755;3,714262657
Itgb3bp;genes;0;0,108430621;0,444012063;0,042962155;0,088006327;0;0;0,247688531;0,227782929;1,820113849;1,724245667;1,499625289;2,025113057
Procr;genes;0;0,108430621;0,063521039;0,010740539;0;0;0,404962263;0,035384076;0,065080837;0;0;0;0
Fam78b;genes;0;0,162645932;0,190563117;0,010740539;0;0;0,202481131;0,265970303;0,125606015;0,015424694;0;0;0,018664636
Pou4f2;genes;0;0,02277043;0,063521039;0;0,052803796;0;0,06749371;0,023235543;0;0;0;0;0
Siglece;genes;0;0,176199759;0;0,010740539;0;0;0;0,042696785;0,055644116;0;0;0;0,018664636
Ccdc57;genes;0;0,216861242;1,206899742;0,021481078;0,105607593;0,043987109;0,134987421;0,082562844;1,008752972;0,107972855;0,073061257;0,082396994;0,438525634
Mir7038;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Gpr33;genes;0;0;0;0;0;0;0;0;0,032540418;0;0;0;0
Gnat2;genes;0;0;0,571689351;0;0;0;0;0,011794692;0,260323348;0,138822243;0,043836754;0,098876393;0,074658546
Pja1;genes;0;3,415564568;20,39025353;0,332956702;0,017601265;0,439871088;0;0,881889117;11,8121719;0,030849387;0,029224503;0,049438196;0,814711382
Defa17;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Sult1e1;genes;0;0,596368417;0,889294547;0,322216163;0;0,043987109;0;0,153330995;2,082586782;0;0,014612251;0;0
Lrp2;genes;0;73,8938419;7,050200124;1,31034573;0,158411389;0;0;26,62050177;4,620739422;0,015424694;0,014612251;0,032958798;0,541274458
Gm20594;genes;1,515879171;118,3487701;95,84943666;2,932167085;25,83707357;27,27024794;48,45710944;134,6184806;56,87674662;3,638068241;5,808369939;3,097797383;7,604812805
Ncr1;genes;0;0,054215311;0,063521039;0,021481078;0;0;0;0;0,032540418;0;0;0;0
Vmn1r21;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Naif1;genes;0;0,190837893;0,351271346;0,032221616;0,140810124;0,043987109;0;0,070768152;0,222576462;0,214865982;0,183822123;0,254771505;0,307966502
Gm6194;genes;0;0;0;0;0;0;0;0,023471437;0;0,030849387;0,029224503;0,111400736;0,094443061
3110009E18Rik;genes;0;0,108430621;0,253448946;0;0,106487656;0;0;0,033732819;0,130161674;0,030849387;0,043836754;0,141558036;0,046661591
Abl2;genes;0;0,13608043;0,127042078;0;0,035202531;0;0;0,09801389;0,131788695;1,465654389;1,003569427;0,659999921;1,483185337
Gm6623;genes;0;0,054215311;0,313793933;0,010740539;0;0;0;0,034794341;0,04588199;0;0;0,026531832;0
Gm13749;genes;0;0;0;0,010740539;0;0;0;0;0;0;0;0;0
Gm1966;genes;0;0,380049327;0,383031865;0,217603316;0;0,087974218;0,13296261;0,341338385;1,442191346;0;0,067800847;0;0,009332318
Zfp512;genes;0;0,596368417;1,270420781;0,118145926;0,331079803;0;0,134987421;0,247688531;0,813510462;0,262219792;0,365306285;0,313108577;0,400823068
Il1f6;genes;0;0;0;0;0;0;0;0;0;0;0;0;0
Proser1;genes;0;0,975875591;1,835758028;0,032221616;0,088006327;0,131961326;0,202481131;0,507171754;1,334157157;0,154246936;0,160734766;0,214232184;0,223975638
Zkscan8;genes;0;1,517486544;4,476327622;0,12877906;0,157883351;0,307909761;0,06749371;0,785054696;4,163871946;0,326695011;0,409435285;0,355625426;0,545287354
Tap1;genes;0;0,662511096;1,143378703;0,075183771;0;0,131961326;0,134987421;0,294867299;0,480296576;0;0,014612251;0;0,018664636
Ift88;genes;0;0,759014349;1,588025976;0,075183771;0,035202531;0,043987109;0;0,529935509;0,977839575;0,647220145;0,789061577;0,560299559;1,044939673
Rnf19b;genes;0;0,487937795;1,016336625;0,064443233;0,017601265;0,131521455;0,674937105;0,873514885;0,943672135;0,431891422;0,526041051;0,444943767;5,010614983
Mterf1a;genes;0;0,054215311;0,063521039;0;0,088006327;0,131961326;0;0,023589384;0,162702092;0,015424694;0,10228576;0,036913853;0,093323182
Slc24a4;genes;0;0;0,190563117;0;0;0;0;0,011794692;0,032540418;0;0;0;0,018664636
Vmn2r26;genes;0;0;0;0;0;0;0;0;0;0;0;0;0,009332318
Btn1a1;genes;0;0,054215311;0;0;0;0;0;0,064281071;0,162376688;0;0;0;0,015491648
Jag1;genes;0;1,317432048;2,672330113;0,032221616;0,561656381;0,296912984;0,6621133;0,836479553;1,978132038;0,147151577;0,157812315;0,130681632;0,341282878
LOC101055863;genes;0;0;0;0,014392322;0;0;0;0;0;0;0,009790208;0;0,012038691
Cyp2d11;genes;0;0;0,063521039;0;0;0,122284162;0,06749371;0;0;0;0;0;0,009332318
Fmo5;genes;0;0,407156983;1,022053518;0,032221616;0;8,269576446;0,134987421;0,146018286;0,543099584;0;0,029224503;0;0,027996955
